VideoID,Video_Sentiments_Score,Sentiments_List_ID,Sentiments_Abb
G1FV7dND0NY,6,"Amused (humored, laughing)",amused
jOd3dJUKJFI,6,"Amused (humored, laughing)",amused
FlzMcscSa4A,6,"Amused (humored, laughing)",amused
5CaMUfxVJVQ,6,"Amused (humored, laughing)",amused
N2oL_gXECtg,6,"Amused (humored, laughing)",amused
8hDtBVP3U4Q,6,"Amused (humored, laughing)",amused
vmfBkVQCd-M,6,"Amused (humored, laughing)",amused
VSdxqIBfEAw,6,"Amused (humored, laughing)",amused
omjMG1JU21s,6,"Amused (humored, laughing)",amused
_Zgi2KNtWVY,6,"Amused (humored, laughing)",amused
Hi2RE2Em6Cw,6,"Amused (humored, laughing)",amused
sh6vqhOUX8Q,6,"Amused (humored, laughing)",amused
kZCbvpJ4O6c,6,"Amused (humored, laughing)",amused
M7cUYVviK50,6,"Amused (humored, laughing)",amused
krxgYqVdOG0,6,"Amused (humored, laughing)",amused
UKn_7fyB5fw,6,"Amused (humored, laughing)",amused
Qq7c7hBXlek,6,"Amused (humored, laughing)",amused
A1W6Ku5bJR4,6,"Amused (humored, laughing)",amused
zE9wNkE820w,6,"Amused (humored, laughing)",amused
WlNH9bzju8U,6,"Amused (humored, laughing)",amused
OobrfR125uc,6,"Amused (humored, laughing)",amused
H_WSu29W1CQ,6,"Amused (humored, laughing)",amused
yhkkrkgCNkI,6,"Amused (humored, laughing)",amused
PmrTDZy3f2M,6,"Amused (humored, laughing)",amused
Hsufiso4mLo,6,"Amused (humored, laughing)",amused
Nmgice3ieZ4,6,"Amused (humored, laughing)",amused
4a5fS0F6LLA,6,"Amused (humored, laughing)",amused
gEMUUL-Q7Io,6,"Amused (humored, laughing)",amused
47ZZjEXcJ-U,6,"Amused (humored, laughing)",amused
1QA9pvLiu_s,6,"Amused (humored, laughing)",amused
XqORbzbEfoM,6,"Amused (humored, laughing)",amused
V68UXteyuFg,6,"Amused (humored, laughing)",amused
v-gwjJ_NXKU,6,"Amused (humored, laughing)",amused
RAxElNM-Dmg,6,"Amused (humored, laughing)",amused
PFbeP6YqHzg,6,"Amused (humored, laughing)",amused
eEgMjH9bVgQ,6,"Amused (humored, laughing)",amused
bWUIugV3AGc,6,"Amused (humored, laughing)",amused
R9ixmH48CF8,6,"Amused (humored, laughing)",amused
BnQMq5wtZcg,6,"Amused (humored, laughing)",amused
WExHEUYou8Y,6,"Amused (humored, laughing)",amused
cbtf1oyNg-8,6,"Amused (humored, laughing)",amused
osB_PSneUik,6,"Amused (humored, laughing)",amused
csrPT9ClVUc,6,"Amused (humored, laughing)",amused
dcTjsBMIRU0,6,"Amused (humored, laughing)",amused
QR8A3T6sPzU,6,"Amused (humored, laughing)",amused
z7CnMN3xi9w,6,"Amused (humored, laughing)",amused
opNPUpLEJic,6,"Amused (humored, laughing)",amused
UzNcixxdnZs,6,"Amused (humored, laughing)",amused
113mRmchumY,6,"Amused (humored, laughing)",amused
qoxRKfaG36Y,6,"Amused (humored, laughing)",amused
OlZqBR3yTiw,6,"Amused (humored, laughing)",amused
axsqWbxZJGc,6,"Amused (humored, laughing)",amused
7LQpRQh2KSQ,6,"Amused (humored, laughing)",amused
wM75ulDRkhI,6,"Amused (humored, laughing)",amused
4Vn3mLIlqp4,6,"Amused (humored, laughing)",amused
e3fv8IbnhXw,6,"Amused (humored, laughing)",amused
XJdi689BqKA,6,"Amused (humored, laughing)",amused
64RHWvy_SoI,6,"Amused (humored, laughing)",amused
mucuLrWHGqc,6,"Amused (humored, laughing)",amused
fbiru-km-Ps,6,"Amused (humored, laughing)",amused
LmSmrSm235A,6,"Amused (humored, laughing)",amused
moWeryJjRNM,6,"Amused (humored, laughing)",amused
3jx_NcuZXac,6,"Amused (humored, laughing)",amused
WhfntLl6xx0,6,"Amused (humored, laughing)",amused
Pzl86IjTpHI,6,"Amused (humored, laughing)",amused
8Bc0WjTT0Ps,6,"Amused (humored, laughing)",amused
hmXp5nrGSwQ,6,"Amused (humored, laughing)",amused
dQmK1CnwOUI,6,"Amused (humored, laughing)",amused
SZ59-omEYgc,6,"Amused (humored, laughing)",amused
GINmvzOpfvc,6,"Amused (humored, laughing)",amused
L4t-fCKQCP4,6,"Amused (humored, laughing)",amused
2T-AxWMZBfU,6,"Amused (humored, laughing)",amused
vEEWxUHKUZA,6,"Amused (humored, laughing)",amused
vSROQRmdZJU,6,"Amused (humored, laughing)",amused
jjV91ZRqu-o,6,"Amused (humored, laughing)",amused
s2DTEADGSpw,6,"Amused (humored, laughing)",amused
8SVnrNaNv7A,6,"Amused (humored, laughing)",amused
T1rZ_GuLZ6s,6,"Amused (humored, laughing)",amused
oVngo_slWJ4,6,"Amused (humored, laughing)",amused
ROzC0-LD1P8,6,"Amused (humored, laughing)",amused
wcAXkD9DjD8,6,"Amused (humored, laughing)",amused
DvpKouRTCx0,6,"Amused (humored, laughing)",amused
sgMl-iZ3tZM,6,"Amused (humored, laughing)",amused
iUP3PMLdoOs,6,"Amused (humored, laughing)",amused
j0BDwzN4viw,6,"Amused (humored, laughing)",amused
dZfkSAQWz9E,6,"Amused (humored, laughing)",amused
RaFcbOBw8bI,6,"Amused (humored, laughing)",amused
TcOOfpf_YBk,6,"Amused (humored, laughing)",amused
Z76fSElJu8o,6,"Amused (humored, laughing)",amused
fKTTV-E-aLs,6,"Amused (humored, laughing)",amused
1w1myYavVsE,6,"Amused (humored, laughing)",amused
WzQ6a2UKlGM,6,"Amused (humored, laughing)",amused
YG2nGaRCWjo,6,"Amused (humored, laughing)",amused
J0HKpQyhmcA,6,"Amused (humored, laughing)",amused
YQs0OxlF9bY,6,"Amused (humored, laughing)",amused
vtP-S9OS0o0,6,"Amused (humored, laughing)",amused
OkT_d2OTgv0,6,"Amused (humored, laughing)",amused
7vCet60rr_s,6,"Amused (humored, laughing)",amused
XE9DaSxwEr4,6,"Amused (humored, laughing)",amused
g0MdXNmwxdo,6,"Amused (humored, laughing)",amused
AHEqtl6XtOc,6,"Amused (humored, laughing)",amused
KtkfE_OWSzo,6,"Amused (humored, laughing)",amused
FsiEfbIaEQU,6,"Amused (humored, laughing)",amused
VFYiqDh0UxE,6,"Amused (humored, laughing)",amused
cv157ZIInUk,6,"Amused (humored, laughing)",amused
ql7uY36-LwA,6,"Amused (humored, laughing)",amused
iaUcLzxMFq4,6,"Amused (humored, laughing)",amused
zKQbsrRutvE,6,"Amused (humored, laughing)",amused
CwpNQWrD8PY,6,"Amused (humored, laughing)",amused
Rbrea2OXbRo,6,"Amused (humored, laughing)",amused
Dlf1_vuIR4I,6,"Amused (humored, laughing)",amused
kte8Eij3TPQ,6,"Amused (humored, laughing)",amused
EjQ5Yw72xtA,6,"Amused (humored, laughing)",amused
GhFGH3Rj_94,6,"Amused (humored, laughing)",amused
l0fJnbuc1ig,6,"Amused (humored, laughing)",amused
zvq5rMEbNbw,6,"Amused (humored, laughing)",amused
dt8WKBM6Tjs,6,"Amused (humored, laughing)",amused
D-ie_aFsfb8,6,"Amused (humored, laughing)",amused
YxyrZN1ETgE,6,"Amused (humored, laughing)",amused
ZlCVwarmwJM,6,"Amused (humored, laughing)",amused
ZOJCmPKaYN8,6,"Amused (humored, laughing)",amused
f6cvgN0j_CY,6,"Amused (humored, laughing)",amused
1Sy-fftmGeI,6,"Amused (humored, laughing)",amused
iFNi5-hppUE,6,"Amused (humored, laughing)",amused
qiFQsxGUQOI,6,"Amused (humored, laughing)",amused
xaZlPaj5SAg,6,"Amused (humored, laughing)",amused
7ZvOqYVs2ao,6,"Amused (humored, laughing)",amused
yEnxF4sPmpA,6,"Amused (humored, laughing)",amused
1q8ihgBaYog,6,"Amused (humored, laughing)",amused
P3IjDZWcsTE,6,"Amused (humored, laughing)",amused
DEmA_QF30GI,6,"Amused (humored, laughing)",amused
Hy409bgKcgE,6,"Amused (humored, laughing)",amused
wZMZdQzoQgo,6,"Amused (humored, laughing)",amused
6BB9MI_8bsE,6,"Amused (humored, laughing)",amused
BWTmYKKCmZk,6,"Amused (humored, laughing)",amused
L4zQ_q0fbmw,6,"Amused (humored, laughing)",amused
M7-KYW_FgqM,6,"Amused (humored, laughing)",amused
3vaDzDzRH_c,6,"Amused (humored, laughing)",amused
JTRJBpNTcHA,6,"Amused (humored, laughing)",amused
BpOvzGiheOM,6,"Amused (humored, laughing)",amused
0LcHFkXmCb8,6,"Amused (humored, laughing)",amused
8FYJKrHNeqI,6,"Amused (humored, laughing)",amused
SPc70pG-7tY,6,"Amused (humored, laughing)",amused
jO3K0B3kLZs,6,"Amused (humored, laughing)",amused
-NGN4J6F_vI,6,"Amused (humored, laughing)",amused
CCBnUx5uMqE,6,"Amused (humored, laughing)",amused
9VYLCP0JeIU,6,"Amused (humored, laughing)",amused
Bw1Iwzst2bc,6,"Amused (humored, laughing)",amused
2ULiauoHeeI,6,"Amused (humored, laughing)",amused
XdOiF_qdQLI,6,"Amused (humored, laughing)",amused
XVTo4y5e08k,6,"Amused (humored, laughing)",amused
s0sbTLCLpgY,6,"Amused (humored, laughing)",amused
cYIN-b8qjmo,6,"Amused (humored, laughing)",amused
Q-0MP0Ql4II,6,"Amused (humored, laughing)",amused
hxW2qrzciIA,6,"Amused (humored, laughing)",amused
c9THt-uJRTU,6,"Amused (humored, laughing)",amused
Rk9a6BodzdM,6,"Amused (humored, laughing)",amused
MixNh9L7G5M,6,"Amused (humored, laughing)",amused
YdB4DJArCns,6,"Amused (humored, laughing)",amused
PySuLH7NAQg,6,"Amused (humored, laughing)",amused
Xu25lUDJZgY,6,"Amused (humored, laughing)",amused
CvZ3WwEEtPQ,6,"Amused (humored, laughing)",amused
xxYjJ341_Fg,6,"Amused (humored, laughing)",amused
Spb0bo3IT0I,6,"Amused (humored, laughing)",amused
YkyTQP27H6s,6,"Amused (humored, laughing)",amused
tMe3WDmxBEI,6,"Amused (humored, laughing)",amused
6mpS6V6Ucrk,6,"Amused (humored, laughing)",amused
5QLUr7zVBeY,6,"Amused (humored, laughing)",amused
E7QpcewlSqI,6,"Amused (humored, laughing)",amused
TLHP_DXmBcE,6,"Amused (humored, laughing)",amused
FtnESCiZRnw,6,"Amused (humored, laughing)",amused
iZQbY4sVGDs,6,"Amused (humored, laughing)",amused
NySN_plfiNI,6,"Amused (humored, laughing)",amused
4h0Qvc6_MfQ,6,"Amused (humored, laughing)",amused
TSF8EKPxPVU,6,"Amused (humored, laughing)",amused
h7y6iE0aB5s,6,"Amused (humored, laughing)",amused
9iL8pGHgBjU,6,"Amused (humored, laughing)",amused
l1vvlpJ8BEE,6,"Amused (humored, laughing)",amused
q0rSbR80GQk,6,"Amused (humored, laughing)",amused
HRu7W935dyk,6,"Amused (humored, laughing)",amused
3iH2jJLfR0o,6,"Amused (humored, laughing)",amused
LpjojQea7Lw,6,"Amused (humored, laughing)",amused
WEv1DrfntZ4,6,"Amused (humored, laughing)",amused
E1KVn_XQlqA,6,"Amused (humored, laughing)",amused
GqrhVFrDTd8,6,"Amused (humored, laughing)",amused
g0u0oEUcasU,6,"Amused (humored, laughing)",amused
VbVa0cPAJ1g,6,"Amused (humored, laughing)",amused
HypgcCT1r68,6,"Amused (humored, laughing)",amused
jJ2yGIYMWwo,6,"Amused (humored, laughing)",amused
SQNmOC7W7-A,6,"Amused (humored, laughing)",amused
8M-sAPobpfY,6,"Amused (humored, laughing)",amused
QtznmBe_T8w,6,"Amused (humored, laughing)",amused
qTz5jAn-XX8,6,"Amused (humored, laughing)",amused
4tqM0RSzQvM,6,"Amused (humored, laughing)",amused
hNhSBhJHBls,6,"Amused (humored, laughing)",amused
1USbTGYv9ZM,6,"Amused (humored, laughing)",amused
DoXRMooXv0c,6,"Amused (humored, laughing)",amused
rdcLg35QMs0,6,"Amused (humored, laughing)",amused
UTjDWkaR6ZQ,6,"Amused (humored, laughing)",amused
D-Q5mUes_8k,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
EIUSkKTUftU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
DlB4hFTAxOo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
BntPVmeo7ro,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
xK9KHSYmDRQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
DXvW6i1U_uc,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Jtakqt3Jygk,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
tr3dFSzh1yU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
r5vgDdzJ_So,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
nazd-KgCjVI,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Ht3HsVs9alo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
1ZnlWOojI3M,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
JOOfRE4m7PE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
ZBLkTALi1CI,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
jqDrvC3E9kw,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
3T_xq0U5D5Y,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
RpnCkBZVI6o,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
hro4AdTYiTA,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
G1kkx2m-JSg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
rm6d2oy8GRk,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
pOEAvEklvNA,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Cq96VAnp7r8,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
esLy0y01fAc,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
C7kmm16PoDY,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
INyo5ctzmGo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
KxmtYdEWVzo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
56D1U2G_ueg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
lDypBPyWiak,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
5gKjLV2wKmg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
brnHS-lmvyU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
NQFhPsQ_81U,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
0gYBy1rECII,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
kLOujBv-ZAI,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
i1JccYQFDWw,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
dGfQgat7KiU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
udJtfSkRgbA,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
90fRlMQTdSs,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
lRexthrDNi4,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
0dwNyxycNqQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
dUwUAWmA3rk,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
vfDXlgmKFyU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
uVsTeLs4Tdo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
ZbUs0jeQATk,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
sNWrEsHw1tI,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
zeGT4UArCdc,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
MX3P_fcgtHM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Ocd4NfC7Ltc,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
fi7G0RgqcxQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
WLU75lftzc8,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
14X98i8psts,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
WxG7LgQ2Sig,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
v-S3iSqKs64,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
vYGvoUNw-Rk,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
v8DWf-rSHn0,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
_KimnwIfhXc,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
w2DZN3NWefA,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
YoYF_RAm0nQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
uuZ1n7Kk0qM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
aSdqsA3fzLA,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
N-nfMbFKC0s,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
j_YJysHv3OM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
nOsdS5irjAo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
95QcBNJN984,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
bSyh4oPLXpU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Qp6-A-t0LVM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
zN1id2dmH3o,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
2_Egqs-sYzg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
WYsrlger-2A,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
3d5id_cwHUM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
sqxPcurgxUA,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Z2ZxKWNbncE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
ycbHldRpo9k,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
4F-fzXW1xUM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
UTYPim-9XWw,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
n6sAGZ5F7Cc,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Bqfow_TmNh4,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
pk2hJRVijm0,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
cLqnbOhRovY,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
plnNTqye4Qs,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
-B7oSp8hfF0,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
pQCXMkfwZEw,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
GmxUEy3pNCw,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
ws3PcFqBLdQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
dGcIUitNlGQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
CXO_zyozrHA,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
bQRLVxZHKPs,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
2msbfN81Gm0,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
n1ClxdeiIUg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
L8HLt6ogZsg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
jlT4kr0TmHY,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
jmNrvlQ73pU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
XV-1XpGxhgo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
LTunhRVyREU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
2IRWtukPJag,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
8g1K1iJb6MA,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
T9BlI9nhqTE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
O6NCUmac3aY,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
pI_zfyJn5QU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
URwgy0J1ObI,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
ZzdpNfkh8_0,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
rOc16tTA0sw,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
vX6FXRgcKQc,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
CYSOVMVWxro,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
erbbAcIfbrY,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
BZkyGJ_SFqQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Pj_mSZYeLrU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
O8B1ZNv9m4s,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
kM8l40QKddE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
pS9sUm5Y0sg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
px6TQ0ZMIsw,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Rm5HibK7qso,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
u4hlzRNu3uE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
XgUJP6xGHOs,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
C6hKQ2YW23c,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
BhYnz0JQKUo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
mzj9mzcKEGk,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
TJKftD6fTj0,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
g7trxwtUgVg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
t7kxPYzigCQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
fMuw1guPdts,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
82-H6MZnT44,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
HNbyvCB3ncI,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
eWHF6rmt1WE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Oh4COhEGRCU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Xr4SYrOzYps,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
4va3G-CNNUo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
0XSNrKgA94g,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
NG0MKXxdhrw,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
d4gb13p2Vao,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
28pbk_cQx-w,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
verzNYAOQ7s,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
BDan7ClvO3Y,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
wxPU_xDgECk,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
GzmuQehRy3A,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
rfpAkNyHAtQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
08ySTcxh_cU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Ws-yd9YPfdE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
3DYUUdkFQl0,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
K_-GdDx2TzE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
7scG09FPwKM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
MrXtSMzjhMQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
9dgQ6AUYWCU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
3k3HkjXcduA,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
MQfikxbS4zE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
5WQWX81M8R8,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
gvEvRBeYO2M,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
EbnWbdR9wSY,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
AEMuSvSiFNU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
t0EFibqP-7w,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
RKwaILk_VYI,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
aZSzMIFZT7Q,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
x4amZnI_1dE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
ohIH_EchYWU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
stZFVrvPJ2Q,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
v_bNTCeju-A,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
hBwjS_4ow1Q,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
DOIQ5i87-Kg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
KSQcPOicGiI,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
lT8bG7XqnBw,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
G3fXdPM0OrY,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
klDDHU8HZp4,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
UNabu9daJUc,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
7fF8uIRdfYE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
yP4A6r34Vd8,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
4kvHbFmj38w,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
7b8zeykara0,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
29VGZtnCD30,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
N2muWKtHCnc,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
0etzTTWyISw,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
vPETP7-UfuI,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
psmD1DVPIrU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
-c7Ca2CY6x8,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
